929616358,152810028
28236700,998907762
150327762,686848729
158189382,203468116
530940659,958196785
44904006,765839296
252834959,521956561
703899360,347423691
252861541,229002781
569834631,853780833
903904339,291534594
40860520,631186064
430579984,830686136
141748755,630674233
16317116,76090408
686968815,813482392
124698136,207903847
628212852,268418601
770919519,614573003
976584698,629528884
895286809,746649625
916664147,753300394
708063298,73445929
310796525,888746335
250099104,203342339
835930567,152701918
320673368,298852454
108309209,814569485
153514008,404237923
736649917,328527072
124206168,851235344
938493543,11877502
436937673,660696446
856936261,849335079
776314278,780594907
559864455,56298635
871368460,732038990
324135391,167193067
945658008,951994205
750645543,857308971
512798238,381597090
867457648,795616010
327287917,667745502
711868738,860195415
276400748,543762118
349590215,312437922
782533203,244625194
609698694,96342817
81478103,709245096
968556047,996201009
604039160,853120454
906420568,905200269
726235697,982850267
927186143,125759933
177203447,963078700
440001915,161306951
240608655,201955152
275877381,616780348
287613072,532950624
29438540,421972058
445583529,128575760
734778336,739038203
976981431,572475256
443031490,540598967
996577477,31641262
670055084,675033359
992594192,281866293
907988328,674545812
153187040,554655267
371424615,666678244
962977113,496761568
497456661,178833446
126680548,93926420
869217642,862528555
494262059,829715200
216964234,730474085
684549373,916211745
864930743,828310820
723112754,56577778
618920797,219808986
996223348,16777463
219770597,198759842
546300974,844168466
544086970,464821059
544945575,347632048
950421663,241808895
936066362,682993796
90384811,980046531
518115323,972268777
434767616,254484417
309376448,589574806
307642937,681333061
926758263,829575450
134013610,593197001
313688250,654030087
414329131,441541978
606472352,416945857
42434418,682891026
26222679,206330443
28266984,810111599
