437600851,838716756
393471190,639961509
386112642,891147615
923666456,459914067
589589067,650476397
551634814,242162387
652631227,346975596
296652998,504245487
396597956,178938183
268150662,998711802
574962902,309959546
219002120,297756
536042965,197675697
19728508,114227455
721560549,344658661
822396023,825455103
543785156,114543543
795733870,697809011
348815747,2224466
897388744,350459144
396649357,601855899
89535144,674593034
165418196,931566097
743138849,300663673
572751542,176627262
6354444,132402802
159051229,655176958
246458982,946059508
816270032,434722130
40101066,776607790
300020124,438036047
914448286,398064925
392766324,176842817
500681570,34588215
895404794,624493153
904128056,355917914
589292074,134975628
941290520,823934758
102000487,343267476
498189022,789921726
527731616,118330044
630277168,490843290
899088522,164798111
17323974,691623152
62595472,791123454
380011374,927155329
605283739,477353728
465472301,847378928
827918822,883563770
541290801,197182611
505240117,322129380
135253915,132764776
907035760,961578255
875118867,4937932
880889663,212632568
624900829,667450254
430162204,580667030
714107846,110467636
611866851,10368579
520377077,680996484
420337283,681270016
974203233,633186417
653341676,587304970
628282466,950452445
23980290,233776734
774704295,208309541
878342760,788565417
336455945,691552603
466871531,442174459
593460102,915362865
434333229,537135074
474760001,230259163
947881974,873930613
15442485,189179452
11999393,298187836
440699914,190135267
377360710,968412082
573153034,259676066
732985138,196763870
40001415,627764518
16408423,987002740
891612933,651989888
627603159,169939375
564833879,303690088
25141178,161305964
175382047,894422423
490521996,328300608
51247308,725937738
966053840,899151287
784725983,285098417
501344958,18460380
566829671,654536786
628785126,311856836
252843915,592984056
983919139,150215409
818776644,387180783
885415590,335817258
598615114,478588290
126465691,807351153
516600572,29686021
851183573,663237643
935019418,867959978
406677953,30106614
123198818,228941981
502785380,955839165
390763765,615845298
636777779,153389578
617326449,205818291
299171153,603236663
85475288,353231479
669294656,940183414
793416288,796868905
41458227,276632047
114315580,732028722
818513114,54853764
340495947,674297652
76474470,293535757
183755825,164060705
803548733,143079030
734552497,183680015
371174197,777943233
842755107,366971837
828688795,309794865
699956046,259485570
668169146,106005309
390008957,766902322
128036038,585315672
100300827,924966523
145058632,774597913
366643073,636411906
701977350,551509056
997766504,29248715
983775009,83566414
184843007,89913532
887605252,183463090
208194938,889849699
1650346,374658131
1158340,363540727
863343718,706124830
987493439,43346149
29651217,960373445
967194824,624952034
262795797,51866794
709285956,880399879
737258396,872691694
738623696,820578310
384775778,974907177
387772658,930485889
356730804,622894396
86148936,109945405
58580942,771070748
736050134,994516738
678257984,899464317
678839282,179217547
151876580,589068491
616702344,818976801
675324282,66962807
539511143,374213488
976219513,803588617
665339066,738059622
412715289,314372294
414675383,181059861
773108911,400775375
595950921,213308978
957980277,467134388
768582963,811898643
716413273,961599681
515976375,408337848
729813599,296712914
993066025,531221000
853273412,795111827
837068134,816984141
355214252,589564768
287662772,786881432
429207245,148430595
661980995,31658257
628682499,74054375
529564342,388182640
106071397,393602413
768320574,690794058
792725610,670510537
58751194,393763822
674892553,154568113
468902113,116481665
808015760,41219943
578468808,146961495
696341394,529772145
7490097,62571217
354945779,878227841
369515204,926140807
892250835,227328218
22509374,255567741
859676340,474144135
895088852,615608512
410446808,731372116
675301730,806663968
593125276,570823967
97173530,78500068
301269730,207237078
314080533,293584577
721951692,447648258
333865692,898338382
686101551,217556982
972434413,964352847
741991635,498522814
833653366,165290964
160337598,730705897
951063006,10909704
229361743,567612044
352734990,833905907
589172166,251623275
567721163,872589624
529717505,527684662
532222056,483011571
55924276,877708845
229968991,439492964
464395332,266655569
865095883,524720504
554036546,591053766
451853539,635526893
580478500,574142126
449229632,796900334
107555193,528749154
823759994,384410441
828210151,998824187
871747925,276408087
234944876,193324974
496631368,467983267
678841162,589998464
744008841,464826400
70297372,669969558
482916668,75621997
407476087,19402093
990017279,555068723
842247992,698353424
207541392,30722904
846591694,986487198
765137947,564936302
18301776,369450502
801725276,527992205
963300497,898731425
732508529,243666650
118939494,446041467
474407505,131872671
544827394,998765815
492655342,932421121
388278681,782365941
415867057,374820389
970957743,11706986
740735235,758119805
451697339,193491834
442412318,890979969
565108508,429834575
412764358,252645855
756631894,452883073
909336066,452209445
977203356,236022417
158616167,538046076
648979440,191399452
293700392,132179890
139878935,945882220
785288023,829867197
913639767,140610472
385422971,148153141
972545148,280420786
777122151,936970081
202987129,744835140
411525403,191834677
424781235,233860861
592430964,893439910
415271632,638821400
9480326,944627914
330135716,911236917
851890567,68811394
704215554,367608146
110401236,521236164
326051074,408105368
927040983,695031873
695384836,919367290
304047911,647007417
809328661,299344130
304628930,623312788
414523811,244392163
696814655,54539811
563103,474972895
919496665,591340793
459985468,893153401
728374083,70821617
991232916,489658220
657726281,659865007
428008185,200803559
14972829,136193683
675605213,469397044
648580582,536034972
570636049,52527916
475996480,450365665
166043686,752410401
742283802,733965709
889060482,616825925
877108720,206140408
233745078,831431984
51854050,894140988
470410714,756892115
682596515,967202934
596532141,883578310
442055712,546458434
3681399,938206711
700614455,389506045
89147740,42605
959620944,903874778
706401372,650523149
646194663,356193461
120925637,924479682
351291247,283845777
15499790,281327377
28566995,491852326
638310234,759922915
719549626,961441173
48818222,46874277
221549439,588586826
299113049,728865120
140929187,536016822
838523916,961120158
199209548,938344268
288850611,935694528
333917625,881512403
139316279,603975736
355999821,767195622
870645630,282308226
230252893,338102558
898085649,530812882
197098483,932721495
857935259,610592488
756809670,408551865
415700428,573411265
504649791,819956412
734034413,622020691
148275721,439904035
863810517,522118199
910054608,337105632
306508579,882422086
703547088,609869823
630209498,203654277
431764327,708593455
763088672,813670571
161977989,626643526
924952205,611887399
294433665,228263829
417858636,292787874
99958901,484722831
272226666,34492472
158649705,322955805
441460310,202265034
963877769,12464394
800042645,360322488
253306418,962943727
657657161,804772174
909235100,147006930
827680698,464314362
94881602,909779574
614122965,971175199
603798895,614607018
200629697,439170747
391150904,842644445
987795465,934311648
449551052,293090936
189038330,753483810
787263394,566626140
124723509,186880433
208855532,916475353
620165859,935026009
365093406,458189162
882942395,185935112
80310620,34430308
221008954,405351256
726574152,838676318
668113846,740831793
952720771,194583933
799030244,768998337
224225555,738439841
773935065,178023221
99055185,754553074
554252798,75177829
310930278,210436213
398070190,299097940
376757073,537097689
328028158,297344500
852766088,799848938
194159029,471551278
886558240,741607645
67393441,643786388
103052204,980799538
443040550,195970432
844087395,915395442
146811782,862214510
528829212,772903716
534784335,896417107
708736200,577772661
574362842,870411107
941079162,833241272
520581765,301882546
495590329,72895361
87056592,849967040
878402111,219120058
36870912,941375952
665814476,902926271
452819622,514317072
879882990,735326381
68626634,927879743
268560439,846980478
960533109,636698883
990293886,878633082
62487934,506533015
310125023,393548076
630405464,795697220
578281082,966316984
173260785,484374942
811255882,470984140
468983339,752680650
989620330,439105488
561478089,60176219
259534303,203195055
474569913,186535507
374656711,165783909
798554780,231520401
763946378,548183425
584978937,209870787
672051453,697099909
114111253,534873344
93077299,790700326
226614960,53837035
510066153,36981637
96362724,651354438
242913959,388127884
242759849,509843067
234816950,71005525
284884466,822688751
638601026,258200710
530054244,176971002
127083781,473083219
384029853,844467992
34625342,864055953
302388917,574758389
875599659,215317130
465392724,408633146
124766113,971538149
620764401,731795083
75683547,513798705
788819176,726358155
107036134,470451299
881715782,674707580
117332740,388566287
96934176,66380868
900904817,153169504
532808829,305452787
466416472,602279273
767178090,806342037
675944425,143208016
363107106,888852955
675494124,993974476
279104586,251317308
827454066,926202748
320950878,440948172
619796864,279104158
943244956,149994641
300872235,141444847
262256319,593898725
366769027,808197892
147761133,469509779
50643513,842772426
155485077,57567863
896397714,957723142
347812440,780242199
990337894,700975174
421120657,202387444
141807391,18964410
9568423,97453225
15832890,737689965
933645544,92776292
78908119,1803962
338747550,88443868
402752718,506826389
232452687,977938660
853278524,26078473
487222746,41205942
813821147,68024555
879884364,267290569
117054245,914454779
826088443,333898971
429086219,927147490
340349953,652399436
593250413,760355562
778505804,336746796
142425440,8593583
368768429,62874870
