818431898,423772195
925217747,421943026
748571338,755324909
249359321,60558913
676579167,837278049
429078478,311365022
166413376,649272201
476795677,502688808
989483545,452734720
706090248,270708500
70142197,726524329
948430427,516070081
335601682,10467834
406963007,18282174
147982398,289260014
98353943,441974797
60944567,654765768
889127979,486979517
280914394,15452695
475770011,874430691
911125854,203839056
862024265,506827527
914564172,367140423
969685369,106836642
928457403,357969807
593528400,998811804
172854249,898763017
3278663,411357561
177824432,535276461
760250207,472930451
902077043,199864850
866047305,564688914
243603009,195846485
567904500,743637163
4870692,918721230
408991327,199684036
856254139,714424113
438170083,592052589
665008702,4026356
323709287,725131199
760261030,971095
151103489,353983572
635240902,594185603
997598157,397317852
784532425,699238215
600427323,821688536
705530292,119373140
769183456,633430772
997378533,774479055
619590310,330277874
386784060,355050662
479085790,584786399
638852849,274170769
523638882,435052586
911246158,539527824
675730619,447885969
876651030,278915638
706347032,924654618
865825981,874160528
575639325,841061986
180079132,311343488
973221530,703094498
900559798,947274900
946350418,778924091
218600887,692158982
677107172,338245481
537357825,695357222
712402095,400543331
950715137,100265045
508986839,400236113
818687444,602012534
7328600,774547229
983419611,970320549
621752544,298683761
588131843,673978390
942335335,31611472
795713304,281853571
402489460,588786303
490312346,892194975
776874424,993059017
871809350,84110472
129869295,438286094
825295565,662202154
115916194,32759846
182082161,453130927
329687663,494225891
323985234,842758681
891774790,653135245
584063749,457821827
622796314,571721534
608936621,850353338
328642808,259140812
435498283,377263208
398884745,66938118
71111601,906343920
608997655,331165845
830090126,864360219
640346422,994875462
552496495,859678592
924662378,532329708
516196080,980130287
732996828,528318201
645614778,256924993
85991160,780493998
335584182,564242952
438102714,710144622
908516615,247546930
887987339,983921115
906304448,886005729
326863038,151066611
928637304,940424174
892513402,653437430
263822588,741897804
498938965,977978145
887387873,140511203
766348423,458637049
261656628,334071246
747970924,455313662
602275420,42033970
438098113,459261598
828758287,842466042
540374291,559462474
246271114,697731320
665563474,825657358
430654422,449479968
977099341,71190486
595671873,646685217
29288234,693783965
938134007,929371826
764475188,879399440
160806368,114165094
476583431,173663172
505548295,123061023
408947093,225258693
17039024,338724725
255941185,291746311
132983480,55549849
171865570,703507787
124829242,242936288
13059047,900892707
