993896062,543574942
663600944,619337692
51730612,720667228
985474074,698651722
375695163,238025740
891234523,553987453
172653651,338099223
987713236,541049481
124118772,694587929
307946911,155484350
39974162,579487874
803380740,296880156
467199897,113890562
986401650,565647570
344011966,882558201
182493662,54009144
135429297,75721871
518303547,216342092
754534992,340716398
575890694,304790182
300670095,838865931
109904319,476178778
77890212,395398443
140481268,544990708
543136733,20048035
209647274,508123499
439798369,823573545
296248150,84946876
760507143,302748089
773460091,595667495
501302848,636395855
820013294,215658177
279298061,625702721
102382997,427043462
256143429,625568878
498512184,831147141
161888205,191763078
590231281,737482809
90008662,732892819
569196531,165493760
370817226,621188855
849644471,278738281
458763952,936374252
835181688,501464840
484868871,489716853
292161891,90730190
215777744,232563186
101731371,568967993
964841031,173305064
797629377,307668708
542246493,789366193
524099076,220483382
322572550,207841985
555395567,250560365
978505792,143039145
248279326,234665937
348786543,778701899
334093350,586201520
150855709,832551768
216711475,1867725
497832043,329261685
798020693,394147917
495827440,852978436
891354644,90276636
531882355,298065717
371679689,983955460
243072748,190211123
355533313,381025972
769127177,472884998
737310419,652442076
449255338,705487486
918919577,363109416
130642663,595558559
855108587,794879041
87274584,643750191
665854121,973917683
583280908,359139582
70817994,742868278
252258262,895139856
710590578,412098068
207761008,187071367
939309543,640666322
711592950,902089688
803493309,878812341
201481149,433075163
568374619,134879892
83730765,820668965
467671519,543368927
579981544,445421352
510740120,915727209
900355521,711666317
850186092,576281073
234334542,644511737
913691021,264428357
652965667,625717840
390866238,180210637
173108315,303411127
743480516,321851402
289881189,891954962
218999808,728265741
874928477,543514330
194400277,728383054
36498729,964400150
836042274,361777244
257406551,73139503
268263884,645013432
883036913,691126406
797024069,922900290
496661801,153904436
976416664,945430149
825029380,796620425
777178513,98428771
112270973,873119087
387525743,615500125
485165560,819488465
888135044,840243131
586103047,546347782
468464475,227497441
492751753,531318147
698736237,682663047
161128767,886826563
326578241,625462968
778153699,218402678
251740676,828825948
299878633,777240195
303470885,407038571
121092124,642621981
543887452,36098635
808154608,988593050
101711475,648425065
249071771,836117601
698780436,889471326
429572442,228073293
702821027,96110550
537501510,212089752
271940357,680640660
662459303,715172550
450490319,533643348
414522232,871693829
240263061,45223073
555182041,788318117
38520031,291357475
657906345,991635945
93135457,496604299
611197582,980427165
347994533,941627471
219124672,311332400
613269739,177008431
357369887,148829282
678218219,103128796
540954832,313259361
988761833,295415679
46141248,732224700
648659369,683570695
765381820,485858168
699638785,433161816
154352352,937044350
888343483,112012399
336774310,549105331
378277570,213089115
230690464,848618680
350580431,379053418
363595805,489938115
321258413,995145706
93068387,491469457
436465910,194084869
435549016,50547266
107124649,223494778
169423332,901036366
218332946,522595886
195309707,402272157
413396218,959161115
612225783,608530209
211455305,362554927
56306442,637384412
186338209,710886514
807219831,902576759
294890468,328869148
431064184,590587143
947774265,624202686
961540361,835377672
220105565,145787056
536918936,698909012
15849466,610928850
661943027,410625518
331927481,876525509
462358629,706916547
456843820,668368859
60676261,355116284
224496251,274899307
343522065,318670146
328691086,985005123
848494974,223702752
297468689,906385206
619978051,286316076
31679490,220115516
933588542,833384134
173477229,65492540
409004227,841990701
121650802,432024042
935377890,534837460
841202904,215984724
391043643,313295
267732111,861608755
444085205,228276756
379956999,834049418
170687953,261969250
909337254,408291705
540963432,431463664
542125195,26622911
528403341,608479294
101507232,63022295
574246655,671833381
22901234,74857085
899974612,473026681
885080787,820773591
351040665,116029279
481710253,338050450
703952105,283054136
134492247,394287160
284687685,448023115
250334342,176412738
560487541,974285596
745179351,383580543
162021839,375549817
234449467,869610806
996815423,428605956
679229050,670409452
18214905,483008549
551960739,875240954
646407676,502933910
882417889,670471484
718888598,75818104
352325267,249573594
122287373,567909808
890041238,671558821
565581215,920156338
31378592,59766471
422311329,110258398
606626827,438129355
191788045,873335110
545582818,179053023
249819270,925637576
67129023,796599217
350165718,9123949
550212867,103525026
460187588,921432377
24011479,69112385
623090814,736615729
178695744,140553960
648097628,775085854
258172246,46728182
255814345,599042227
268931203,238919631
852758716,975920956
415705938,887430100
936439776,6442913
516634566,901386105
164311208,199482131
961675035,377214217
294015232,558595219
18537282,223031608
469849792,492362764
691310063,547979394
970727076,751966552
880009820,460946338
401489158,857311605
819017747,157485029
545464891,330922402
540196058,100109816
532514263,885031482
537988494,870706573
492097878,455103762
535941238,804997927
762648158,184195928
256276587,175674380
43349099,767587959
603194377,300128372
475162864,608786133
820346183,348273435
719705277,541762156
960382969,320291269
388685508,805386324
368418442,985506134
85850859,250184096
372621810,447290297
36762720,382738409
375760310,399268447
59017437,390718254
666440366,871745666
